"","X","Unique_State_Route_ID","Redundancy_q0","Redundancy_q1","Representativeness_q0","Representativeness_q1","Alpha_q0","Alpha_q1","Landscape_Redundancy_q0","Landscape_Redundancy_q1","Landscape_Representativeness_q0","Landscape_Representativeness_q1","Landscape_Alpha_q0","Landscape_Alpha_q1","BCR"
"634",634,"34_062",1772.48328557784,1208.12600649144,0.679951152292219,0.463455242095694,83,52.6260666090888,3205.85655636388,2354.96453388207,0.996358854018901,0.731907283741729,16,4.62848529126435,24
"635",635,"34_063",1398.33938437253,871.934647441884,0.649139577598497,0.404771041321917,78,37.8081526176533,3205.55122257236,2542.91735256038,0.996358854018901,0.790397046667265,16,5.45067009867534,24
"636",636,"34_065",1898.36582809224,1533.17674364566,0.663555367147388,0.535907063842387,68,29.0329982322212,3205.55651688245,1917.26147089805,0.996358854018901,0.595927862116252,16,3.52755755609918,22
"637",637,"34_066",1445.61850649351,1099.33760848994,0.652549244329771,0.496238753489305,70,28.3251445384012,3205.56004643222,1927.95153236107,0.996358854018901,0.599249913139281,16,3.68105300754993,22
"638",638,"34_067",2893.95153473344,2293.07849159164,0.656342892442345,0.520065989946586,61,28.3385408623637,3205.86008657441,1839.00084776302,0.996358854018901,0.571548579081889,16,3.28525685183913,22
"639",639,"34_068",1438.30341880342,916.676775416451,0.616574072683132,0.392962378705026,53,16.642050032093,3206.16018288933,1789.71337277965,0.996358854018901,0.556178314059796,16,3.23851098033495,22
"640",640,"34_069",1439.99840764331,1127.09700799158,0.662674921289313,0.518680379847507,74,28.2953695237544,3205.86714701881,1960.68125860129,0.996358854018901,0.609364656215699,16,3.6740756649096,22
"641",641,"34_070",2395.17076326003,1639.60909837529,0.678367229094357,0.464374857076523,73,32.0008099287116,3205.55122257236,2208.72537807507,0.996358854018901,0.686522514769036,16,4.39468660352704,22
"642",642,"34_071",1740.8145087236,1149.62376839807,0.694591175243167,0.458703968962542,71,34.3665778700883,3205.55475211048,2219.31442657378,0.996358854018901,0.689813074418032,16,4.16275579356918,22
"643",643,"34_072",1320.17418459403,826.369073765028,0.697018172065428,0.436301715310563,69,21.5987172386583,3205.55298734045,1718.50756985753,0.996358854018901,0.534151280508597,16,2.97855284166366,22
"644",644,"34_073",1773.67366211962,1380.03155326956,0.619320565463879,0.481871011664858,55,24.4181335111909,3205.86891213477,1709.18959348808,0.996358854018901,0.531202688364081,16,3.06448594102783,22
"645",645,"34_074",1285.27019498607,872.31571263094,0.67623517980258,0.458962306195851,75,37.0211322238108,3205.84949596613,2219.70246587219,0.996358854018901,0.689870253716586,16,4.13783480880696,22
"646",646,"34_075",2529.98389458272,2026.82932623316,0.633121911523802,0.507208785045994,66,27.4392302257186,3205.86891213477,1984.69236373225,0.996358854018901,0.616826783410663,16,3.70884815774819,22
"647",647,"34_076",1803.97186147186,1425.90523215796,0.61073191321288,0.482738034386835,63,24.8785461385118,3205.56181121002,2011.8760172763,0.996358854018901,0.625335152169428,16,3.68446422750168,22
"648",648,"34_077",1300.88782287823,972.037838137271,0.645844592329386,0.482582256717202,76,25.5928381091788,3205.85126106265,2142.82844471911,0.996358854018901,0.665977900930979,16,3.89054415159761,24
"649",649,"34_078",1554.41894197952,1188.98526820947,0.66748971072792,0.510567268130571,77,28.651418040466,3205.55828165636,2001.37688188356,0.996358854018901,0.622072475769508,16,3.75460988282499,22
"650",650,"34_079",2344.63279132791,1784.95527718229,0.633986602420622,0.482650304917319,65,38.8424860959224,3205.54239876108,2049.27607422853,0.996358854018901,0.636963766779636,16,3.72271577030516,24
"651",651,"34_080",1507.93035253654,846.10169858916,0.642554370188096,0.360538099878098,77,44.073026646641,3205.55475211048,2347.03880003664,0.996358854018901,0.729512695923469,16,4.77836113661997,24
"652",652,"34_081",1560.37240075614,810.968918420615,0.60487106762579,0.314368310576823,71,38.1682386720851,3205.85126106265,2417.80017996187,0.996358854018901,0.751437425002364,16,4.66650276722149,24
"653",653,"35_002",1783.51235741445,1358.15608890697,0.68744941466655,0.523497134440065,71,29.1888206108061,3205.55298734045,1949.43799665787,0.996358854018901,0.605929715091823,16,3.52890524947084,22
"654",654,"35_004",1706.98464912281,1282.25480318151,0.570391884509539,0.428467668988096,53,23.0398137687307,3205.57239991764,2074.11177704035,0.996358854018901,0.644677260551695,16,3.84398756629046,23
"655",655,"35_005",1760.82562620424,1429.37154041496,0.669672688847943,0.543614920516487,67,33.2434471646737,3205.56181121002,1752.77648782498,0.996358854018901,0.544801340798774,16,3.05150777213129,23
"656",656,"35_006",1185.34888178914,744.45470597983,0.679687714684247,0.426875770979447,77,23.897764448935,3205.55475211048,2123.36579209987,0.996358854018901,0.659990070638059,16,4.49433753174656,23
"657",657,"35_007",1546.21350762527,984.334798942914,0.5200690726813,0.331081111094678,42,11.5628625144426,3205.86538190479,2003.15346287187,0.996358854018901,0.622565033440409,16,4.10417482163148,23
"658",658,"35_009",1764.9398340249,1362.26959192397,0.623384246284486,0.481159406358447,70,31.7686894412997,3205.87244237251,2131.02913808038,0.996358854018901,0.662306373090539,16,4.40715341760674,23
"659",659,"35_010",1820.15203021719,1276.3969876286,0.706240320316682,0.495256990860542,70,27.8890661175773,3205.56004643222,1498.90029901321,0.996358854018901,0.46589131464737,16,2.5295827593152,22
"660",660,"35_011",2096.02060606061,1607.20746496969,0.633575507850184,0.485819310599532,68,29.6051957695168,3205.56181121002,1699.65416582502,0.996358854018901,0.528289759058063,16,3.02872675598349,22
"661",661,"35_012",1599.76,1355.45764436778,0.674064659093782,0.571126978401027,74,34.4290853564861,3205.55828165636,1942.96410103126,0.996358854018901,0.60391648349724,16,3.73514909941968,22
"662",662,"35_013",1897.45719844358,1574.68565724857,0.714683880366351,0.593110852146112,81,39.3407019021679,3205.54945780622,1887.67447317278,0.996358854018901,0.586732851764616,16,3.41286451381569,22
"663",663,"35_014",1597.52446351931,1294.74009008908,0.681902569121229,0.552659201118595,76,31.0783536072424,3205.86008657441,1612.63772114069,0.996358854018901,0.501196505272406,16,2.81696496076548,22
"664",664,"35_016",1351.17743190661,977.071504813433,0.636157123129419,0.460021743196792,66,23.8346609108406,3205.54769304202,1860.76636351572,0.996358854018901,0.57836950782973,16,3.5649211557081,22
"665",665,"35_019",1129.52663438257,909.730602190473,0.683683978926457,0.550645039190892,79,37.1523241633875,3205.55651688245,1904.38190322948,0.996358854018901,0.591924603644616,16,3.41317419300354,22
"666",666,"35_020",1437.62222222222,977.597958135254,0.663688368331942,0.451314944698408,72,27.6096789276388,3205.55828165636,1603.51722485166,0.996358854018901,0.498408839950094,16,2.7826968234623,22
"667",667,"35_021",2072.26763717805,1626.38315665783,0.678025749469003,0.532136698432618,80,47.6647074107655,3205.56181121002,2300.81191934349,0.996358854018901,0.715142761949977,16,4.31627321230072,24
"668",668,"35_022",1611.04264577894,1172.57138508719,0.678228365598639,0.49363756827859,73,27.0222119421031,3205.56004643222,2324.20449770781,0.996358854018901,0.722414085619498,16,4.48167786221753,24
"669",669,"35_023",1935.12863070539,1110.89716539867,0.683495652180285,0.392373597559051,84,51.4598942063765,3205.57239991764,1876.67620692742,0.996358854018901,0.583310161688061,16,3.57683549737527,24
"670",670,"35_024",2070.13947990544,1556.07639759452,0.641680519430081,0.482336538563553,64,26.5191610568084,3205.55651688245,2142.89933575893,0.996358854018901,0.666061170723364,16,4.46676725041594,22
"671",671,"35_025",2040.06580645161,1340.59445696052,0.579288308096695,0.380669433486181,48,15.8616904927522,3205.85479126153,1856.5589923953,0.996358854018901,0.577006480494259,16,3.25908471455963,22
"672",672,"35_026",1443.54607250755,1202.47859285342,0.700273220339728,0.583329879554395,79,35.8973951498621,3205.54945780622,2190.91570889773,0.996358854018901,0.680987235949025,16,4.01398579562581,24
"673",673,"35_027",1595.42986425339,886.915390188651,0.645935091757994,0.359081766475003,74,28.3575701356651,3205.85655636388,2199.85050978099,0.996358854018901,0.683698878724723,16,4.14109042077438,24
"674",674,"35_028",1350.04411764706,986.925812992473,0.672722189837024,0.491781628055323,68,23.9533901692949,3205.84949596613,1899.18134064287,0.996358854018901,0.590254204546413,16,3.33207066539297,22
"675",675,"35_029",1364.09662921348,872.441250909198,0.667229570669978,0.426742936542966,70,20.1536625852484,3205.84420068823,2058.60821650044,0.996358854018901,0.639804181072162,16,3.69351324524172,22
"676",676,"35_030",1752.36222005842,1337.41458384357,0.659391294248084,0.503251852438062,68,24.2910789361854,3205.54592827976,1750.89276930316,0.996358854018901,0.544218536300635,16,3.08568591919211,22
"677",677,"35_032",1153.70705128205,884.568915887479,0.659430498453999,0.505597777592147,78,26.5111463031391,3205.55828165636,1985.87573200287,0.996358854018901,0.617254373406659,16,3.65026844038388,24
"678",678,"35_033",2262.56203473945,1760.51358808498,0.668166074878568,0.51990417759157,70,38.0306915813019,3205.55475211048,2316.58483436029,0.996358854018901,0.720046915212146,16,4.34739916241267,24
"679",679,"35_035",1288.69973009447,1068.24376870447,0.699759535323906,0.580052704089961,89,53.5533162347507,3205.55475211048,2090.94076394553,0.996358854018901,0.649911639167775,16,4.01193807681433,24
"680",680,"35_036",1564.60204081633,1240.6135991797,0.674155524916838,0.534555427102462,76,40.2852449917294,3205.55828165636,2307.48607738652,0.996358854018901,0.717218026228314,16,4.51455398399677,24
"681",681,"35_037",1810.39635316699,1359.32173732801,0.69117857735631,0.518965950705944,82,41.4092369037247,3205.56887034066,2202.73197518129,0.996358854018901,0.684655858374736,16,4.06317997010847,24
"682",682,"35_038",1493.80476190476,1190.9002993739,0.689625431292065,0.549787464550829,88,46.5679366853138,3205.86361679272,2194.59028877968,0.996358854018901,0.682062534948724,16,4.2559528661724,24
"683",683,"35_039",1996.36895388076,1311.08543349045,0.650266606919945,0.427052862428415,82,35.6240378688875,3205.57063512818,2108.29630872894,0.996358854018901,0.655302887753539,16,4.09682441968968,24
"684",684,"35_040",1735.67269076305,1525.43657853818,0.633397073754103,0.556675846883769,74,39.2851549765854,3205.57063512818,2291.57095402675,0.996358854018901,0.712268506778916,16,4.57085259933827,24
"685",685,"35_041",1189.35926170073,982.251815430169,0.661070113607927,0.545955574675976,76,32.2524101122139,3205.8618516826,2333.5223037455,0.996358854018901,0.72524198357678,16,4.41965303380132,24
"686",686,"35_103",2257.09370629371,1788.07576229055,0.591295420545715,0.468425837564057,60,23.7942800345805,3205.56710555509,2122.36200881187,0.996358854018901,0.659675529876912,16,4.28373867251492,23
"687",687,"35_115",1294.54070660522,715.037537270475,0.617554910619907,0.341105490283827,57,14.014675534528,3205.85126106265,1623.00550494557,0.996358854018901,0.504420128474054,16,2.93524178722397,22
"688",688,"35_900",1992.93359375,760.285651532667,0.373862299440259,0.142624994031334,52,28.0822860407415,3205.86714701881,2022.48237531181,0.996358854018901,0.628571967997176,16,3.85110323782488,24
"689",689,"35_901",2924.13888888889,1630.37980006048,0.57854965688992,0.3225755375401,70,40.7212479011191,3205.86008657441,1756.06108289193,0.996358854018901,0.545771481252316,16,5.2991556660323,23
"690",690,"36_001",1601.08952702703,1147.17221830744,0.694570290759642,0.497655957253497,84,25.4125135523236,3205.84949596613,2280.62854442188,0.996358854018901,0.708805714623287,16,4.28558159138844,22
"691",691,"36_002",1535.69497114592,1048.2410110976,0.682518844582437,0.465876529636873,72,28.4243920375116,3205.85655636388,1997.36548507047,0.996358854018901,0.620767882396743,16,4.14081989500705,22
"692",692,"36_003",1738.9324975892,1173.29564403502,0.660709215076839,0.445794902963843,69,25.8588802473146,3205.54769304202,2181.81941796618,0.996358854018901,0.67816027185607,16,4.47441623550699,22
"693",693,"36_004",1336.81313131313,868.178714469718,0.678864059965581,0.440880862908399,75,31.5731569031833,3206.15841745261,1962.29909022986,0.996358854018901,0.609812061107444,16,3.62025987545515,22
"694",694,"36_006",1096.51157125457,700.035695412631,0.659682944228536,0.421155253370019,68,21.852961309056,3205.55651688245,1930.17183198681,0.996358854018901,0.599940691873461,16,3.51887107285667,22
"695",695,"36_007",1802.61134020619,1319.31910134788,0.640652783003988,0.468889457808557,67,30.4414103782349,3205.55475211048,2066.14820247342,0.996358854018901,0.642205550815897,16,4.04649988390489,22
"696",696,"36_009",977.135789473684,556.694595869407,0.680232543228133,0.387542637194339,71,21.7591740481145,3205.57063512818,1851.20769487263,0.996358854018901,0.575394332978256,16,3.3252460234114,22
"697",697,"36_010",1618.69644670051,1023.22068240169,0.58418516989161,0.36927884125765,50,16.3805833259628,3205.85655636388,1970.64824082726,0.996358854018901,0.612464340928594,16,3.6137071843911,22
"698",698,"36_011",1959.63260619977,1471.93113810611,0.62537669929165,0.469736742398111,57,27.7787496811688,3205.55122257236,2265.65029159182,0.996358854018901,0.704216083724444,16,4.65399588277197,22
"699",699,"36_013",1337.59725400458,944.688347029539,0.642505639726538,0.453774549052972,62,23.9169670790324,3205.86891213477,1669.56616103017,0.996358854018901,0.518888037067322,16,2.90711290380125,11
"700",700,"36_014",2345.32512953368,1632.46104751609,0.663390489645876,0.461752240660486,66,26.2034970707579,3205.6677014342,1801.61951124477,0.996358854018901,0.559964325310085,16,3.18758231734048,11
"701",701,"36_015",2281.02474526929,1542.06568007096,0.574163548955245,0.388157956386878,45,18.0702474031251,3205.57769429768,1590.85055488795,0.996358854018901,0.494468762558185,16,2.74915280003197,22
"702",702,"36_016",1432.74136546185,898.428339007893,0.653560859400161,0.409828048178242,69,29.3029868367137,3205.87597261804,1742.89541240906,0.996358854018901,0.541676998927867,16,3.08219818450925,22
"703",703,"36_017",1558.43302443134,992.281573578652,0.677778433216735,0.431553387092385,72,22.2956419133975,3205.55475211048,2290.80468385372,0.996358854018901,0.712033861871457,16,4.46813603403655,22
"704",704,"36_019",1104.55176848875,764.326470740937,0.629311042872181,0.435469936420362,62,16.9025824047263,3205.69064523819,1858.28319819571,0.996358854018901,0.577571925272061,16,3.28179528022901,22
"705",705,"36_021",1808.64605263158,1038.51573947455,0.503635182513898,0.289184864685275,40,10.5911300854461,3205.56004643222,1723.43052979102,0.996358854018901,0.535680268898707,16,3.25506366676005,22
"706",706,"36_022",1631.2322515213,974.951354557261,0.589306997877477,0.35221572850518,55,22.5039300110011,3205.56357598977,1466.50316471796,0.996358854018901,0.45582106795755,16,2.48586597183109,11
"707",707,"36_024",1422.61264470169,938.946075812038,0.585349571446734,0.386339658328721,53,19.8967871904554,3205.85302616112,1624.31484216999,0.996358854018901,0.504826784479371,16,2.82911777628595,11
"708",708,"36_025",1212.33655994043,801.991537820656,0.596551715293927,0.394634166243105,55,24.2004142203254,3205.55475211048,1571.9473150125,0.996358854018901,0.488596747359493,16,2.72390281848547,11
"709",709,"36_026",2589.78571428571,1572.74329332229,0.478237085786497,0.290427182889978,41,15.9882882536457,3205.85655636388,1554.25586207259,0.996358854018901,0.483052364433687,16,2.6491695048467,22
"710",710,"36_028",1149.66621530129,727.02080636974,0.622158656856578,0.393437923440453,70,25.6750169092682,3205.55475211048,2022.0316927002,0.996358854018901,0.628493142661891,16,3.87193329838233,22
"711",711,"36_030",1402.90464344942,976.702106150546,0.619903865424785,0.431577023996843,61,22.2074839224273,3205.55298734045,1721.18957916416,0.996358854018901,0.534984910066358,16,2.99201376474044,22
"712",712,"36_032",2343.23353293413,1513.95329269572,0.57350990126036,0.37054232589421,54,22.8404490945459,3205.55828165636,1574.94656052949,0.996358854018901,0.489528441635239,16,2.73532079251155,11
"713",713,"36_033",1172.60163265306,822.578732517218,0.526302541421808,0.369200643584155,42,18.9306611367028,3205.55828165636,1463.0976272283,0.996358854018901,0.45476330395394,16,2.50027251377259,22
"714",714,"36_034",843.832306963524,473.561214761183,0.652669421708651,0.366280031744729,63,17.3125243478899,3205.85655636388,1627.01322883365,0.996358854018901,0.505664869170862,16,2.83704227382179,22
"715",715,"36_108",1622.84234234234,1095.95394899048,0.660006470525948,0.445722100575801,61,22.6803358493663,3205.80007405266,1912.0852614417,0.996358854018901,0.594273827396881,16,3.43424528161138,22
"716",716,"36_123",3153.37777777778,2151.80246900231,0.571913154256826,0.390262196320793,46,20.7708706408326,3205.54945780622,1675.02628927973,0.996358854018901,0.520636881759563,16,3.01365009050919,11
"717",717,"36_131",1369.49252336449,993.659671885815,0.536898668852332,0.389556383861872,38,17.6516888457692,3205.8618516826,1672.45845819233,0.996358854018901,0.519788085043071,16,3.05425018382686,11
"718",718,"38_001",1499.3540433925,994.601742158235,0.557045966748238,0.36951838788951,66,31.948421115891,3205.57239991764,1998.77901915537,0.996358854018901,0.621262265988386,16,4.01883835785628,22
"719",719,"38_002",1480.97637795276,856.810614551625,0.620216399888763,0.35882273522707,69,30.2989605754579,3205.57592950239,1871.97435897986,0.996358854018901,0.581848088482331,16,3.92102963283634,22
"720",720,"38_003",2058.23885714286,1381.66043960149,0.659861378324618,0.442953624594194,74,39.6461605440977,3205.56887034066,1977.69881080734,0.996358854018901,0.614710773791967,16,4.11017372598819,22
"721",721,"38_004",2650.65674255692,1269.46863011644,0.554547156614208,0.265587093168058,54,26.5736147216739,3205.55651688245,1628.63328326631,0.996358854018901,0.506215748556014,16,3.18835542336031,22
"722",722,"38_006",1290.72112676056,988.484544146912,0.671536537403927,0.514288853177543,77,37.5104280192464,3205.54945780622,1987.32727958443,0.996358854018901,0.61770724704474,16,3.89484508822901,19
"723",723,"38_007",1328.00150829563,881.562328126424,0.645194974973427,0.428297393248463,71,32.5571308764294,3205.55475211048,2103.98170618327,0.996358854018901,0.653965058706084,16,3.89250793787932,19
"724",724,"38_008",1550.5057675244,824.866851118966,0.640244985983581,0.340609417000876,69,23.5693151203047,2998.68308353182,1733.92462604901,0.931970206127304,0.538891922265035,15,3.01774335918812,19
"725",725,"38_010",1918.86794717887,1103.74033736152,0.585651114077278,0.336868808079345,62,29.7965284735556,3205.53533974703,1507.01306572899,0.996358854018901,0.468416552000871,16,2.84945506506687,19
"726",726,"38_011",1405.27724665392,675.690151677202,0.538570526717666,0.25895729953162,57,21.6944380237169,3206.1513557252,1469.60983282974,0.996358854018901,0.456702945816465,16,2.77990628107191,19
"727",727,"38_012",1405.04643261608,939.325598872471,0.454569470036079,0.303896533067426,39,17.029685524161,2998.41233788041,2059.27859075358,0.931970206127304,0.640067501207936,15,3.64253560444969,18
"728",728,"38_013",2180.6298405467,1458.72984560921,0.701496245006502,0.469265113292787,80,46.1316947751197,3205.54592827976,1946.45585241841,0.996358854018901,0.605004129064138,16,5.20121037170745,22
"729",729,"38_014",2213.34378629501,1456.22191300324,0.698233868843245,0.459387948002689,83,44.6277193675467,3205.55298734045,2227.35751790389,0.996358854018901,0.692313430098795,16,4.53768696252059,22
"730",730,"38_015",1726.12678741659,882.157845219168,0.663432991401822,0.339055405668235,72,34.9954997042179,3205.86361679272,2297.26922805982,0.996358854018901,0.713974394747483,16,4.60712040636509,22
"731",731,"38_016",1225.34760383387,781.771179300608,0.70262327432795,0.448273309595413,80,42.4503075804772,3205.55298734045,2081.25945600495,0.996358854018901,0.646902826030514,16,4.03838903375054,22
"732",732,"38_017",2096.85380835381,1408.73553884556,0.625376332897202,0.420148444205009,62,39.4587903776862,3205.56004643222,1839.93785337494,0.996358854018901,0.571893318016313,16,3.61190805552669,22
"733",733,"38_019",2034.08438287154,1063.37369898937,0.591750116055441,0.309353690085828,55,26.8177514006448,3205.54945780622,2115.06896006631,0.996358854018901,0.657412313539793,16,3.94487921257959,19
"734",734,"38_020",1091.74182561308,670.196051312098,0.587211954424928,0.360476372623945,74,36.087553922519,2998.68143249554,1863.76034146842,0.931970206127304,0.579244294104521,15,3.47589726809245,19
"735",735,"38_021",533.580533024334,272.189498000478,0.674869261301162,0.344263544264534,76,30.519123448109,2998.4057349387,1762.40704076515,0.931970206127304,0.547794727685741,15,3.30544090932486,19
"736",736,"38_022",1016.86988598256,646.401884757728,0.555510041223039,0.353125549884338,49,19.8325456046545,2998.67482836861,1731.57962975743,0.931970206127304,0.538164594975051,15,3.12288792769604,19
"737",737,"38_024",1319.16219667944,647.927773024208,0.378450290715675,0.185881959535381,30,11.8628377894886,2998.41068714225,1764.37925350217,0.931970206127304,0.54840682886585,15,3.09208222777093,18
"738",738,"38_025",1415.93217391304,730.300369211502,0.596608140038889,0.307714700585472,58,20.2224209230244,2998.67647939761,1736.31613180821,0.931970206127304,0.539636374374247,15,3.04508560986775,19
"739",739,"38_026",2000.2340862423,1285.84132418338,0.713819922258426,0.458875868768725,85,41.8033829366724,3205.85655636388,2081.92997527482,0.996358854018901,0.647049962417898,16,4.56984669417218,22
"740",740,"38_027",1813.88556701031,1262.65046803606,0.644659672685184,0.448749277376711,70,31.2513435076785,3205.56004643222,2068.79911530656,0.996358854018901,0.643028452396749,16,4.27890788183165,22
"741",741,"38_028",1508.61851556265,1006.56783871357,0.692595058291525,0.462107486907116,73,32.6589369536419,3205.54592827976,1979.4641526265,0.996358854018901,0.615263882910839,16,3.49547021333695,19
"742",742,"38_029",1855.26904985889,1296.76668529025,0.722585176633268,0.505061184745072,76,36.2102565246511,3205.55298734045,2053.64432799213,0.996358854018901,0.638319415489774,16,3.65353682378226,22
"743",743,"38_030",1757.62431444241,1201.98738263762,0.704518266411998,0.481799244643242,71,39.9100619212459,3205.85655636388,1976.4758983844,0.996358854018901,0.614275538062078,16,3.56415204119582,19
"744",744,"38_031",1986.37907608696,1041.42534822289,0.535659522829855,0.280837334528773,52,26.6615160150789,3205.54945780622,1878.54661899393,0.996358854018901,0.583895703734614,16,3.36494940782407,19
"745",745,"38_032",557.339021249195,272.80898740001,0.634263596623162,0.31046239890332,72,26.3345694147704,2998.39417986068,1707.195299353,0.931970206127304,0.530635753539084,15,3.14364905790181,19
"746",746,"38_034",1371.16776007498,558.488233361933,0.536048267338976,0.218336996055464,52,21.085673557183,3205.55651688245,1925.60970014942,0.996358854018901,0.598522678986948,16,3.61596586877043,19
"747",747,"38_035",1302.56634615385,629.006238159602,0.496343200213681,0.239682969028306,43,18.3848292802077,2998.68143249554,1821.52456959361,0.931970206127304,0.566117697663316,15,3.37062959433478,19
"748",748,"38_036",1374.83582089552,637.782433670635,0.540000930641898,0.25050489847207,51,17.4270689568649,2998.68143249554,1780.97228346195,0.931970206127304,0.553514317372396,15,3.16109895476794,19
"749",749,"38_037",503.951669941061,250.014465214078,0.46992176379356,0.233131955850139,44,10.9590148045167,2998.96874017452,1705.20995969899,0.931970206127304,0.52991711995588,15,2.93367001826316,19
"750",750,"38_038",1765.0656,1055.30760194744,0.404193897407356,0.241661778800033,28,15.579080856672,3205.55475211048,1692.90921692401,0.996358854018901,0.526194439892789,16,2.92434513360149,18
"751",751,"38_105",2603.34065934066,1266.61891693902,0.520801861576911,0.253388847703644,58,23.3367590868904,3205.55475211048,1841.81596271499,0.996358854018901,0.572478021383421,16,3.62830166881098,22
"752",752,"38_118",1185.39974538511,660.759364095354,0.682322823552861,0.380336841435768,70,27.0879528475931,3205.56181121002,1970.41511090467,0.996358854018901,0.612448193941214,16,3.58884116623039,19
"753",753,"39_001",2518.08131487889,1200.22490034012,0.533269165452375,0.254178817489982,66,44.3273594407805,3205.56181121002,1996.88947101812,0.996358854018901,0.620677005193978,16,3.87864073748383,28
"754",754,"39_002",1778.39470899471,1516.99284291067,0.615756280275631,0.5252477784774,74,37.4284861191487,3205.8618516826,2190.02678709024,0.996358854018901,0.680644606913015,16,4.08298834205305,27
"755",755,"39_003",1293.74761555393,1092.9601574206,0.646091908581654,0.545819528957539,74,33.2405085656717,3205.56181121002,2381.72915532726,0.996358854018901,0.740293612023504,16,4.64594221988721,27
"756",756,"39_004",1684.42896425298,1346.58403057394,0.673327473464798,0.53827857532508,84,45.9134369477035,3205.55651688245,2349.74426909293,0.996358854018901,0.730353214757177,16,4.49099794864401,24
"757",757,"39_005",1712.44144144144,1314.64627829279,0.696446230332404,0.534663797885461,75,34.1380883527109,3205.55651688245,2156.31213914806,0.996358854018901,0.670230170815419,16,4.1908720235244,24
"758",758,"39_006",1241.88583218707,922.323067826259,0.661599187190557,0.491356110348987,72,25.1173858651452,3205.55122257236,2215.4138917387,0.996358854018901,0.688601458247482,16,4.54500215883443,24
"759",759,"39_008",1988.67772020725,1579.96314682368,0.703138058527116,0.558628584367213,82,45.6282433053278,3205.55475211048,2004.52146916302,0.996358854018901,0.623050569501774,16,4.23223414496304,24
"760",760,"39_009",1808.24072110286,1127.10536843072,0.624765186958263,0.389426135586525,78,53.8978259948948,3206.15841745261,2009.97346762846,0.996358854018901,0.624627544887772,16,4.05082155791191,24
"761",761,"39_010",1494.01430976431,1019.3143933743,0.650309475070339,0.443683707548595,78,32.0880370634422,3205.85479126153,2040.7493718065,0.996358854018901,0.634251654496424,16,4.23836184665233,28
"762",762,"39_011",2039.07359813084,1228.48609369683,0.639522089738061,0.385294574249464,77,48.426883870039,3205.55651688245,1863.45268064622,0.996358854018901,0.579202883377272,16,4.01312292790165,28
"763",763,"39_021",1734.77945619335,1483.1297670556,0.631164265989179,0.53960663843947,76,37.0248500854948,3206.15841745261,1969.26527967145,0.996358854018901,0.611976902523611,16,4.02938644785586,24
"764",764,"39_022",1702.33150684932,1413.11628084708,0.682978669614432,0.566944965548867,79,38.7160407594408,3205.85126106265,1944.18467640229,0.996358854018901,0.604240639517129,16,3.89832348374179,24
"765",765,"39_023",1698.57611940299,1281.68562370277,0.625460603620197,0.471950508838086,66,24.1158535846889,3205.56887034066,1727.90679244681,0.996358854018901,0.537070111799163,16,4.2230955658092,24
"766",766,"39_025",1456.80303030303,1179.47396282369,0.704569195240243,0.570441578928244,86,47.426439701654,3205.55828165636,2098.87738132793,0.996358854018901,0.652377800882009,16,4.30177826825019,24
"767",767,"39_026",1316.02298850575,1050.92634710859,0.671199454511946,0.535994581456687,81,37.5107710895265,3205.8618516826,2030.42898115279,0.996358854018901,0.631042754311564,16,4.36067566590155,24
"768",768,"39_028",2817.82155477032,2253.72571673469,0.584357741676526,0.467375965649726,59,30.0370584373898,3206.15665201784,2246.94334816329,0.996358854018901,0.698269655043952,16,4.55035462891582,24
"769",769,"39_029",2263.28831168831,1777.0661596892,0.63852732881227,0.501352524205184,66,36.5771067811776,3205.85655636388,2376.50526021844,0.996358854018901,0.738601997940539,16,4.61979356620057,24
"770",770,"39_030",1939.04338624339,1559.50280074995,0.671379720580266,0.539966543317057,78,41.0110854550148,3205.55828165636,2247.25383588907,0.996358854018901,0.69849650509522,16,4.53253461272012,24
"771",771,"39_031",1853.99140708915,1469.79575836307,0.63242099894515,0.50136677990796,66,32.2206666951586,3205.56004643222,2329.84904014201,0.996358854018901,0.724168534062122,16,4.87567233677091,24
"772",772,"39_035",1389.38269550749,1017.31008340264,0.611892650823527,0.44802959303835,68,24.8034315693922,3205.56534077146,2241.91287167037,0.996358854018901,0.69683488001843,16,4.20208079019916,24
"773",773,"39_036",1317.53687943262,976.998384509989,0.680660858337617,0.504733164874601,89,53.0700043106176,3205.54945780622,2415.88671003775,0.996358854018901,0.750913422343528,16,4.7799616504293,24
"774",774,"39_039",2318.88579387187,2003.19569824816,0.610032099817572,0.526983123264318,65,32.4903541649103,3205.57945909491,2032.22575969943,0.996358854018901,0.631656820515539,16,4.29755798992544,24
"775",775,"39_040",1219.76312247645,963.301487770634,0.664114851469187,0.524481198588781,78,33.4295833864068,3205.55475211048,1819.58729748876,0.996358854018901,0.565568849922039,16,3.97190166301719,24
"776",776,"39_041",2820.53492333901,2100.21782510295,0.606622433086298,0.451701284225521,63,34.5561877918655,3205.56181121002,2013.62131381906,0.996358854018901,0.625877628579393,16,4.23845292273074,24
"777",777,"39_043",1023.38159371493,747.230385758135,0.668181097050928,0.487877857069157,78,25.9752788396793,3206.12487452446,1680.81772200794,0.996358854018901,0.522343228930808,16,3.69004897247621,24
"778",778,"39_044",1831.70219123506,1492.94423827547,0.673810014952558,0.549194505705888,79,43.0154499956743,3205.54063400465,1750.12000536756,0.996358854018901,0.543979241581201,16,3.83210404969232,24
